,trigger_video_id,trigger_title,trigger_category,mental_health_aspects,binge_trigger_count
3618,5427,The Better Boarding Method Airlines Won't Use,Technology,['self-improvement and personal growth'],1
3619,5402,You call that a fastball? 😂 #baseball,Sports,['self-improvement and personal growth'],1
3620,5387,Anime vs The Rumbling,Entertainment,['motivation and mental strength'],1
3621,5369,Fastest Human Money Counter In The World!!!,News,['self-improvement and personal growth'],1
3622,5336,The Iron Wall shuts down Oikawa  #haikyuureaction #anime #oikawa #haikyuureact,Entertainment,['motivation and mental strength'],1
3623,5329,Her Mistake is their fashion?! #jayabachchan #kritisanon #bollywood #viralvideo #actress #shorts,Shorts,['self-improvement and personal growth'],1
3624,5322,Naruto - Multiple Shadow Clone Technique😲 #naruto #anime #animeedit #shorts,Shorts,['self-improvement and personal growth'],1
3625,5294,Soap making 🧼 cutting #machine #soapmachine #soapmaking #pakistan #foryou,Technology,['self-improvement and personal growth'],1
3626,5288,Where is the ball? Trick Pitch 😂 #baseball,Sports,['self-improvement and personal growth'],1
3627,5280,Gymnastics Stick-Tac-Toe🤸‍♀️ #gymnast #gymnastics,Sports,['self-improvement and personal growth'],1
3628,5277,Samay ne khela game #shorts #short #tranding #funny @SamayRainaOfficial,Shorts,['self-improvement and personal growth'],1
3629,5276,Share to that Friend🧠✨ #footballskills #passing #trending #explore #football #footballshorts #shorts,Sports,['self-improvement and personal growth'],1
3630,5275,Trick Amazing ✅ #engineering #funny #diy #smartwork #adamrose #construction #tricks #tips #excavator,Technology,['self-improvement and personal growth'],1
3631,5259,Error value me se sum kaise kre #excelformula #exceltips #newexcel #spreadsheets #columnformatting,Technology,['self-improvement and personal growth'],1
3632,5244,The Last ₹1 Crore Plan #financewithsharan #shorts,Shorts,['self-improvement and personal growth'],1
3633,5205,Effects of 9/11 😱 w/ Neil deGrasse Tyson,Podcast,['trauma awareness and healing'],1
3634,5201,🤯 How Guns Work Explained! 3D Animation #shorts #facts,Shorts,['self-improvement and personal growth'],1
3635,5198,4th Dimension Explained | Neil deGrasse Tyson 🌌✨ #shorts,Podcast,['self-improvement and personal growth'],1
3636,5186,Gukesh's Fast Bowling 🏏,Sports,['self-improvement and personal growth'],1
3637,5173,sigma Physics Teacher || #shorts #physics #science,Shorts,['motivation and mental strength'],1
3638,5170,Amazing shot 🏸🏸🏸🏸🏸💖 #badminton #badmintonplayer,Sports,['self-improvement and personal growth'],1
3639,5166,Just enjoy this game #games #badminton #enjoy,Sports,['mindfulness and mental wellness'],1
3640,5164,One miss Shot Game over#snooker#snookershots#goldensnookerclub147,Sports,['self-improvement and personal growth'],1
3641,5159,Pool Lesson - Uncut Video - One Rail Banking Systems For Beginners #8ballpool #poolshots #billiards,Sports,['self-improvement and personal growth'],1
3642,5158,8 Ball Technique One Rail Kick Shot #8ballpool #billiards #trickshots #poolshots,Sports,['self-improvement and personal growth'],1
3643,5157,Uncut Video - Different Angle P2 Banking System #8ballpool #poolshots #billiards #trickshots,Sports,['self-improvement and personal growth'],1
3644,5156,Uncut Video - Banking System #poolshots #billiards #8ballpool #trickshots,Sports,['self-improvement and personal growth'],1
3645,5154,8 Ball Game 2 Rails Banking System #8ballpool #billiards #trickshots #poolshots,Gaming,['self-improvement and personal growth'],1
3646,5153,is this Legal or illegal shot 8 ball all international rules? #8ballpool #billiards #trickshots,Sports,['self-improvement and personal growth'],1
3647,5152,I've Applied All Spins On Frozen Balls Down The Rail #8ballpool #9ballpool #billiards #poolshots,Sports,['self-improvement and personal growth'],1
3648,5150,"When we say ""Protect and serve,""",Podcast,['addiction awareness and recovery'],1
3649,5141,What’s your favorite truck in Truck Masters India? | The best truck game in India | Download now!,Gaming,['self-improvement and personal growth'],1
3650,5139,#shorts Indian Trucks Simulator 3D#games,Entertainment,['motivation and mental strength'],1
3651,5137,Car Community In Indian Car Simulator 3D #shorts #indiancarsimulator,Shorts,['self-improvement and personal growth'],1
3652,5092,Prefect Technique To Make Cut Shot In Pool,Technology,['self-improvement and personal growth'],1
3653,5083,One Rail Kicking System In Pool #8ballpool #9ballpool #billiards #trickshots #poolshots,Sports,['self-improvement and personal growth'],1
3654,5073,Gutka mukesh || joke dark samay raina funny shorts #samayraina #indiancomedy #funny #standupcomedy,Shorts,['mental health experiences'],1
3655,5063,Make in China super big sizes springs making process inside the factory  #machine #process #springs,Technology,['self-improvement and personal growth'],1
3656,5052,"3 For 3 Glue Stick Trick Shot! (Big, Medium, Small) #carsoncurran #carsonhockey #trickshot",Sports,['self-improvement and personal growth'],1
3657,5051,People are travelling by road now! #highway #diwali #meerut #toll #bjp #gadkari,Reviews,['self-improvement and personal growth'],1
3658,5019,F1 in Traffic! #f1 #assettocorsa,Sports,['addiction awareness and recovery'],1
3659,5005,Speed receives wildest donation..💀 #ishowspeed,Entertainment,['self-improvement and personal growth'],1
3660,5004,How to Jump Shot  |  #billiards #8ball #8ballpool #sinuca #bilhar #snooker #9ball,Sports,['self-improvement and personal growth'],1
3661,4984,Being funny is Chandler’s thing.😂|| Friends.||#shorts #funny #comedy #viralvideo,Shorts,['self-improvement and personal growth'],1
3662,4978,Samay raina speaking Telugu #samayraina#samayrainashow#samayrainastandupcomedy#indiasgotlatent,Comedy,['self-improvement and personal growth'],1
3663,4932,How ARMOR PIERCING rounds Work? WOT #firstshortvideo #tanksblitz #worldoftanks #firstshortvideo,Tutorial,['self-improvement and personal growth'],1
3664,4930,Phoebe and Joey’s marriage plans.🤣| Friends | #shorts #funny #viralvideo,Shorts,['social anxiety and relationships'],1
3665,4882,How To Make Tough Shot Easy #8ballpool #billiards #trickshots #9ballpool #poolshots,Tutorial,['self-improvement and personal growth'],1
3666,4867,Meme #memes,Entertainment,['motivation and mental strength'],1
3667,4865,DONT CHEAT 🥸 FIND MATE IN 2☠️#chess #chessgame #chessbaseindia #samayraina #gothamchess #chesspuzzle,Gaming,['motivation and mental strength'],1
3668,4861,Game changing shot 😯🔥#snooker#snookershot#snookerworld,Sports,['self-improvement and personal growth'],1
3669,4848,Never ending Story,News,['mental health experiences'],1
3670,4846,#samayraina #indiagotlatent #funny #viralshorts #shorts #comedy #trending ##subscribe,Shorts,['self-improvement and personal growth'],1
3671,4831,How To Stop Common Scratch In Pool,Tutorial,['self-improvement and personal growth'],1
3672,4830,Best Snooker break off Ever #snooker #snookermoments,Sports,['self-improvement and personal growth'],1
3673,4813,Never Miss This Shot Again In Pool #billiards #poolshots #9ballpool #trickshots #8ballpool,Sports,['self-improvement and personal growth'],1
3674,4809,Do you think the Kia got away? #cars #police #speed #fast #edit,News,['self-improvement and personal growth'],1
3675,4807,"Next-Level Login Page Design | HTML, CSS & JavaScript! #code #foryou #meme #developer #programmer",Technology,['self-improvement and personal growth'],1
3676,4803,You don't have touch the ball to make an incredible assist. | Bhaarat Football |,Sports,['self-improvement and personal growth'],1
3677,4799,The Rocket of Pool Billard 🔥🏆🔥 #pool #tricks #skills #shorts,Shorts,['self-improvement and personal growth'],1
3678,4793,This Paint Makes Everything Unbreakable  #shorts #shortvideo #science,Shorts,['motivation and mental strength'],1
3679,4791,Never Miss This Shot In Pool Again #billiards #poolshots #8ballpool #9ballpool #trickshots #skill,Tutorial,['self-improvement and personal growth'],1
3680,4784,White car oscor🔥 #explorepage #automobile #trending #accidenttruck #viral #ytshorts #foryourpage,Shorts,['self-improvement and personal growth'],1
3681,4781,Falling wedge pattern.#tradingviewtutoria#stockmarketindia#chartpattrens#stockmarketforbeginners,Tutorial,['self-improvement and personal growth'],1
3682,4780,One Rail Kick Shot Technique #8ballpool #9ballpool #billiards #trickshots #poolshots,Sports,['self-improvement and personal growth'],1
3683,4776,Mike's Legendary Job Interview | Suits,Podcast,['motivation and mental strength'],1
3684,4763,100 years of British men’s hair 🇬🇧,Reviews,['self-improvement and personal growth'],1
3685,4751,Misconception about Blindness #blindness #vision #awareness,News,['self-improvement and personal growth'],1
3686,4748,Illustrator tips and tutorials #illustrator #graphics #logo #design #adobe,Tutorial,['self-improvement and personal growth'],1
3687,4736,Aakash Gupta talks about the difference between champagne and sparkling wine #podcast #appurvgupta,Podcast,['self-improvement and personal growth'],1
3688,4728,Spin tips #billiards #8ballpool #tips,Sports,['self-improvement and personal growth'],1
3689,4717,I Tried Arbitrage Betting for 1 Week (and Here's What Happened),Sports,['self-improvement and personal growth'],1
3690,4672,Prefect Technique - Cueing Off The Cushion #8ballpool #9ballpool #billiards #trickshots #poolshots,Sports,['self-improvement and personal growth'],1
3691,4668,"If You Accelerate a Human Body to Supersonic Speed, You Can Pass Through Walls Like Superman!",Technology,['self-improvement and personal growth'],1
3692,4654,Lewis showed his net worth #suits,News,['self-improvement and personal growth'],1
3693,4647,Earth's Surface Is Smoother Than A Cue Ball? 🤔 w/ Neil deGrasse Tyson,Podcast,['self-improvement and personal growth'],1
3694,4616,Fraction Tricks 🔥 | Math Reasoning Trick 😎 | @TrickwithIITian,Tutorial,['self-improvement and personal growth'],1
3695,4612,Middle parts is unlocked #haircut #shortvideo l#barber#barber #hairstyle#garber #barberian#barberman,Tutorial,['self-improvement and personal growth'],1
3696,4611,Frozen Ball Aiming System In Pool #8ballpool #billiards #trickshots #billiard #9ballpool #poolshots,Sports,['self-improvement and personal growth'],1
3697,4561,Blackjack Basic Strategy - BY THE BOOK ONLY,Gaming,['self-improvement and personal growth'],1
3698,4525,"Suno Na Suno Na Lyrical Video | Chalte Chalte | Shahrukh Khan, Rani Mukherjee",Comedy,['self-improvement and personal growth'],1
3699,4491,Mahabharata | Star Suvarna | Ep 01,Podcast,['motivation and mental strength'],1
3700,4408,Advanced Gear Types | #GearTypes #MechanicalEngineering #gears #engineeringbasics #learnengineering,Tutorial,['self-improvement and personal growth'],1
3701,4406,Aiming and Mastering the Cut Shot in Pool #8ballpool #poolshots #trickshots  #billiards,Sports,['self-improvement and personal growth'],1
3702,4405,Quick Optimization Example,Technology,['self-improvement and personal growth'],1
3703,4400,Shaun Murphy Impossible shot #snooker #snookerplayer #snookerlover #billiards #ball #worldchampion,Sports,['self-improvement and personal growth'],1
3704,4381,Ollama Course – Build AI Apps Locally,Technology,['self-improvement and personal growth'],1
3705,4338,Oolong blind date#fyp #short #tvshow #drama,Entertainment,['social anxiety and relationships'],1
3706,4318,Shuddh Desi Romance,Entertainment,['social anxiety and relationships'],1
3707,4254,Sirf 5 MIN mai 🤩 Itna Tasty 💜 Recipe #dinner #dinnerrecipe #lunch #lunchrecipe #dinnerideas #recipe,Reviews,['mindfulness and mental wellness'],1
3708,4225,Too related #chess #funny #vtroys,Gaming,['self-improvement and personal growth'],1
3709,4224,Extra ordinary caution shot #snooker #billiards #8ballpool #pool #sports #2024 #juddtrump #ytshorts,Sports,['self-care practices'],1
3710,4214,How to turn the steering wheel while driving #car #driving #tips #manual #carsoft #skills,Tutorial,['self-improvement and personal growth'],1
3711,4203,Speed is key 🔑 #pinoysports #hanoi #bida #billiards #vietnam #9ball #8ball,Sports,['self-improvement and personal growth'],1
3712,4188,How to use Pencil Tool in Adobe illustrator #shorts #illustrator #shortvideo,Shorts,['self-improvement and personal growth'],1
3713,4183,This is a tip you should remember  ✅🤝 #cuesports #sport #coaching #8ballcoaching,Sports,['motivation and mental strength'],1
3714,4133,The Tastiest Baingan Ka Bharta Recipe! स्वादिष्ट बैंगन का भरता रेसिपी I Gujju Ben na Nasta,Reviews,['self-improvement and personal growth'],1
3715,4067,THIS Baccarat Bet Has the BEST Odds!,Gaming,['self-improvement and personal growth'],1
3716,4064,Is Baccarat Pure Luck? #shorts #casino #baccarat,Gaming,['self-improvement and personal growth'],1
3717,4058,Cops mess with the Wrong Person,News,['mental health experiences'],1
3718,4033,When Ronnie Forget Rare Rule 🤯#snooker #billiards #viral #shorts #snookerworld #8ballpool #9ball,Sports,['self-improvement and personal growth'],1
3719,4031,How Jail System Works #podcast,Podcast,['self-improvement and personal growth'],1
3720,4029,4 Languages & Counting! Aishwarya’s Amazing Skills ❤️,Tutorial,['self-improvement and personal growth'],1
3721,4019,He Leaves Millions on Tables #mikkimase #casino #poker #capcut #capcutholiday,Gaming,['self-improvement and personal growth'],1
